RANDAO,Block Number
1.61E+76,15547950
6.74E+76,15547951
5.97E+76,15547952
2.37E+76,15547953
5.91E+76,15547954
5.34E+76,15547955
1.15E+77,15547956
2.84E+76,15547957
1.05E+77,15547958
1.03E+77,15547959
3.97E+76,15547960
1.20E+76,15547961
1.97E+76,15547962
5.75E+75,15547963
8.69E+76,15547964
8.39E+76,15547965
9.56E+76,15547966
5.71E+76,15547967
1.03E+77,15547968
3.44E+74,15547969
2.19E+76,15547970
9.49E+76,15547971
1.14E+76,15547972
2.90E+76,15547973
6.07E+76,15547974
1.15E+77,15547975
6.36E+76,15547976
5.52E+76,15547977
4.50E+76,15547978
1.04E+77,15547979
4.74E+76,15547980
8.15E+76,15547981
1.47E+76,15547982
2.44E+76,15547983
9.46E+76,15547984
1.72E+76,15547985
5.01E+76,15547986
3.12E+75,15547987
1.14E+77,15547988
2.82E+76,15547989
1.01E+77,15547990
7.67E+76,15547991
1.09E+77,15547992
5.14E+76,15547993
3.84E+76,15547994
6.34E+74,15547995
8.25E+76,15547996
1.01E+77,15547997
6.73E+76,15547998
1.88E+76,15547999
1.89E+76,15548000
9.25E+76,15548001
1.15E+77,15548002
7.67E+76,15548003
6.62E+76,15548004
1.14E+77,15548005
4.50E+76,15548006
9.03E+76,15548007
4.94E+76,15548008
2.16E+76,15548009
3.86E+76,15548010
1.00E+77,15548011
6.71E+76,15548012
8.99E+76,15548013
9.01E+76,15548014
1.15E+74,15548015
6.05E+76,15548016
3.26E+76,15548017
4.64E+76,15548018
9.23E+76,15548019
3.10E+76,15548020
1.03E+77,15548021
9.14E+76,15548022
4.68E+76,15548023
2.56E+76,15548024
9.01E+76,15548025
2.67E+76,15548026
4.00E+76,15548027
3.52E+76,15548028
9.19E+76,15548029
8.29E+76,15548030
4.05E+76,15548031
4.25E+76,15548032
2.30E+76,15548033
2.65E+75,15548034
1.12E+77,15548035
5.28E+76,15548036
2.27E+76,15548037
5.62E+76,15548038
2.60E+76,15548039
1.14E+77,15548040
5.31E+76,15548041
2.33E+76,15548042
1.15E+77,15548043
3.60E+76,15548044
8.21E+76,15548045
7.98E+76,15548046
1.59E+76,15548047
6.55E+76,15548048
9.12E+76,15548049
3.76E+76,15548050
1.07E+77,15548051
5.46E+76,15548052
1.04E+77,15548053
1.36E+76,15548054
5.40E+76,15548055
4.31E+76,15548056
1.07E+77,15548057
3.48E+76,15548058
5.03E+76,15548059
1.10E+77,15548060
7.64E+76,15548061
4.46E+75,15548062
2.28E+76,15548063
9.06E+76,15548064
7.40E+76,15548065
7.80E+75,15548066
7.87E+76,15548067
7.16E+75,15548068
5.15E+76,15548069
5.81E+76,15548070
7.91E+76,15548071
9.30E+74,15548072
8.69E+76,15548073
9.81E+76,15548074
6.11E+76,15548075
7.62E+76,15548076
8.06E+76,15548077
3.77E+76,15548078
2.56E+76,15548079
3.76E+76,15548080
4.18E+76,15548081
9.37E+76,15548082
6.88E+75,15548083
3.94E+76,15548084
8.63E+76,15548085
2.86E+76,15548086
6.12E+76,15548087
4.94E+76,15548088
9.59E+76,15548089
8.55E+76,15548090
2.25E+76,15548091
7.38E+76,15548092
1.11E+77,15548093
5.90E+76,15548094
8.14E+75,15548095
4.54E+75,15548096
1.15E+77,15548097
2.43E+76,15548098
1.08E+77,15548099
6.28E+76,15548100
6.29E+76,15548101
5.56E+76,15548102
1.48E+76,15548103
1.11E+77,15548104
8.62E+75,15548105
4.46E+76,15548106
6.61E+76,15548107
5.31E+76,15548108
9.14E+76,15548109
1.99E+76,15548110
4.47E+76,15548111
1.14E+77,15548112
2.49E+76,15548113
1.47E+76,15548114
9.58E+76,15548115
3.48E+76,15548116
1.04E+77,15548117
2.16E+76,15548118
5.55E+76,15548119
6.19E+76,15548120
4.20E+76,15548121
8.27E+76,15548122
5.95E+76,15548123
4.80E+76,15548124
1.15E+77,15548125
5.35E+76,15548126
3.30E+76,15548127
9.01E+76,15548128
6.04E+76,15548129
9.92E+76,15548130
5.31E+76,15548131
8.23E+76,15548132
8.39E+76,15548133
8.51E+76,15548134
8.88E+76,15548135
2.50E+76,15548136
2.37E+76,15548137
1.13E+77,15548138
6.54E+76,15548139
2.38E+76,15548140
1.11E+77,15548141
1.11E+77,15548142
4.35E+76,15548143
6.38E+75,15548144
1.13E+77,15548145
9.73E+76,15548146
4.87E+74,15548147
4.37E+76,15548148
6.47E+75,15548149
1.10E+77,15548150
5.01E+76,15548151
3.83E+76,15548152
3.39E+76,15548153
4.16E+76,15548154
7.31E+76,15548155
5.93E+76,15548156
1.14E+77,15548157
1.01E+76,15548158
9.17E+74,15548159
1.10E+77,15548160
1.00E+76,15548161
6.52E+76,15548162
3.29E+76,15548163
4.08E+76,15548164
5.08E+76,15548165
7.65E+76,15548166
8.01E+76,15548167
9.15E+76,15548168
2.50E+76,15548169
6.16E+76,15548170
1.07E+77,15548171
7.25E+76,15548172
2.97E+76,15548173
7.90E+76,15548174
3.36E+76,15548175
8.15E+76,15548176
2.19E+75,15548177
4.83E+76,15548178
8.12E+76,15548179
1.07E+77,15548180
8.65E+76,15548181
8.89E+76,15548182
5.28E+76,15548183
3.60E+76,15548184
5.04E+76,15548185
8.62E+76,15548186
7.27E+76,15548187
4.39E+76,15548188
1.56E+76,15548189
5.88E+76,15548190
2.23E+76,15548191
2.54E+76,15548192
1.98E+76,15548193
2.55E+76,15548194
9.86E+76,15548195
1.15E+77,15548196
9.99E+76,15548197
7.53E+76,15548198
7.13E+76,15548199
2.77E+76,15548200
1.07E+77,15548201
1.06E+76,15548202
4.91E+76,15548203
4.73E+76,15548204
1.43E+76,15548205
5.00E+76,15548206
8.91E+76,15548207
9.08E+76,15548208
9.96E+76,15548209
3.42E+75,15548210
2.57E+76,15548211
2.49E+76,15548212
1.04E+77,15548213
6.98E+76,15548214
5.45E+76,15548215
8.76E+76,15548216
4.32E+76,15548217
2.60E+76,15548218
8.02E+76,15548219
9.81E+76,15548220
5.69E+76,15548221
1.13E+77,15548222
3.25E+76,15548223
3.45E+75,15548224
9.12E+76,15548225
8.06E+76,15548226
1.04E+77,15548227
3.26E+76,15548228
2.90E+76,15548229
7.45E+74,15548230
8.24E+76,15548231
2.90E+76,15548232
2.95E+76,15548233
5.61E+76,15548234
6.03E+76,15548235
1.07E+77,15548236
5.11E+75,15548237
7.41E+76,15548238
1.05E+77,15548239
6.70E+76,15548240
7.03E+76,15548241
9.94E+76,15548242
8.62E+76,15548243
5.21E+76,15548244
8.21E+76,15548245
5.58E+76,15548246
3.95E+76,15548247
7.50E+76,15548248
8.38E+76,15548249
1.13E+77,15548250
4.46E+76,15548251
8.62E+75,15548252
1.04E+77,15548253
4.95E+76,15548254
1.75E+76,15548255
3.57E+76,15548256
1.00E+77,15548257
8.56E+76,15548258
1.11E+77,15548259
4.40E+76,15548260
2.12E+76,15548261
6.73E+76,15548262
8.92E+76,15548263
2.48E+76,15548264
6.78E+76,15548265
2.78E+76,15548266
5.49E+76,15548267
3.76E+74,15548268
3.79E+76,15548269
6.63E+76,15548270
1.65E+75,15548271
4.33E+76,15548272
6.00E+76,15548273
1.09E+77,15548274
7.88E+76,15548275
2.71E+76,15548276
8.25E+76,15548277
1.14E+77,15548278
1.09E+77,15548279
1.15E+77,15548280
5.68E+76,15548281
1.27E+76,15548282
3.10E+76,15548283
2.98E+76,15548284
5.57E+76,15548285
2.45E+76,15548286
6.96E+76,15548287
2.45E+76,15548288
2.82E+76,15548289
1.07E+77,15548290
6.24E+76,15548291
1.14E+77,15548292
1.04E+77,15548293
6.93E+76,15548294
9.90E+76,15548295
8.77E+76,15548296
9.45E+76,15548297
4.44E+76,15548298
1.92E+76,15548299
1.03E+77,15548300
2.06E+75,15548301
3.12E+76,15548302
3.37E+76,15548303
1.03E+77,15548304
4.62E+76,15548305
9.18E+76,15548306
9.51E+76,15548307
9.55E+74,15548308
2.07E+75,15548309
3.73E+76,15548310
3.51E+76,15548311
3.14E+76,15548312
1.04E+77,15548313
9.50E+76,15548314
1.03E+77,15548315
1.11E+77,15548316
6.63E+76,15548317
9.29E+76,15548318
1.05E+76,15548319
9.95E+76,15548320
3.13E+75,15548321
1.06E+77,15548322
1.16E+77,15548323
1.86E+76,15548324
1.63E+76,15548325
1.33E+76,15548326
1.43E+76,15548327
6.72E+76,15548328
8.94E+76,15548329
9.77E+76,15548330
7.16E+76,15548331
6.86E+76,15548332
5.22E+76,15548333
1.27E+76,15548334
3.16E+76,15548335
7.92E+76,15548336
6.27E+76,15548337
4.95E+76,15548338
1.00E+77,15548339
3.85E+76,15548340
8.67E+76,15548341
9.18E+76,15548342
7.98E+76,15548343
7.96E+76,15548344
6.34E+76,15548345
6.43E+76,15548346
1.16E+77,15548347
6.29E+75,15548348
1.07E+77,15548349
6.35E+76,15548350
5.28E+76,15548351
7.93E+75,15548352
7.69E+76,15548353
1.09E+77,15548354
8.90E+76,15548355
7.90E+75,15548356
8.24E+75,15548357
1.05E+76,15548358
3.57E+76,15548359
8.33E+76,15548360
9.87E+76,15548361
6.20E+75,15548362
6.10E+76,15548363
9.91E+76,15548364
3.37E+76,15548365
4.33E+76,15548366
2.05E+76,15548367
1.24E+76,15548368
3.79E+76,15548369
2.38E+76,15548370
2.21E+76,15548371
3.05E+76,15548372
3.38E+76,15548373
3.52E+76,15548374
6.10E+76,15548375
1.11E+77,15548376
9.99E+76,15548377
1.14E+77,15548378
4.57E+76,15548379
4.41E+76,15548380
1.27E+76,15548381
7.72E+76,15548382
5.93E+75,15548383
9.43E+76,15548384
1.39E+75,15548385
9.41E+76,15548386
8.93E+76,15548387
9.06E+76,15548388
6.85E+76,15548389
2.83E+75,15548390
2.06E+76,15548391
3.87E+76,15548392
4.49E+76,15548393
3.67E+76,15548394
1.08E+77,15548395
7.23E+75,15548396
6.83E+76,15548397
5.49E+76,15548398
6.88E+76,15548399
2.18E+76,15548400
5.16E+76,15548401
6.50E+76,15548402
2.26E+76,15548403
3.21E+76,15548404
7.97E+76,15548405
2.97E+75,15548406
5.04E+76,15548407
1.43E+76,15548408
1.27E+75,15548409
3.19E+76,15548410
1.00E+77,15548411
1.36E+76,15548412
2.63E+76,15548413
8.84E+76,15548414
7.12E+76,15548415
5.55E+76,15548416
9.01E+76,15548417
4.37E+76,15548418
5.83E+76,15548419
3.39E+75,15548420
4.91E+76,15548421
2.18E+76,15548422
5.22E+76,15548423
9.03E+76,15548424
4.30E+76,15548425
2.39E+75,15548426
8.01E+75,15548427
3.61E+76,15548428
1.15E+77,15548429
6.18E+76,15548430
8.67E+76,15548431
1.69E+76,15548432
6.63E+76,15548433
3.74E+76,15548434
7.71E+76,15548435
1.15E+77,15548436
5.62E+76,15548437
1.01E+77,15548438
7.36E+76,15548439
2.04E+76,15548440
1.14E+77,15548441
4.75E+76,15548442
1.78E+76,15548443
6.60E+75,15548444
9.08E+76,15548445
7.30E+76,15548446
9.52E+76,15548447
8.60E+76,15548448
4.11E+76,15548449
9.32E+75,15548450
8.77E+74,15548451
5.81E+76,15548452
8.11E+76,15548453
3.14E+76,15548454
4.45E+76,15548455
7.50E+76,15548456
1.00E+77,15548457
8.12E+76,15548458
7.99E+76,15548459
9.39E+76,15548460
1.16E+77,15548461
1.04E+77,15548462
6.27E+76,15548463
6.17E+76,15548464
8.05E+76,15548465
7.90E+76,15548466
7.07E+76,15548467
9.34E+76,15548468
1.02E+77,15548469
8.42E+76,15548470
1.14E+76,15548471
6.95E+76,15548472
4.23E+76,15548473
8.32E+76,15548474
2.86E+76,15548475
7.85E+76,15548476
7.63E+76,15548477
4.91E+76,15548478
9.62E+76,15548479
8.93E+76,15548480
1.45E+76,15548481
1.96E+76,15548482
6.40E+76,15548483
2.75E+76,15548484
1.07E+77,15548485
8.56E+76,15548486
9.98E+76,15548487
2.02E+76,15548488
7.12E+76,15548489
6.59E+76,15548490
5.19E+74,15548491
5.18E+76,15548492
5.28E+76,15548493
9.74E+76,15548494
4.48E+76,15548495
5.22E+76,15548496
1.02E+77,15548497
8.94E+76,15548498
7.69E+76,15548499
1.57E+76,15548500
4.53E+75,15548501
6.42E+76,15548502
1.08E+77,15548503
4.32E+76,15548504
3.53E+76,15548505
6.03E+76,15548506
1.10E+76,15548507
1.26E+75,15548508
4.63E+76,15548509
1.48E+76,15548510
2.69E+76,15548511
4.99E+76,15548512
1.06E+77,15548513
1.73E+76,15548514
5.20E+76,15548515
7.95E+76,15548516
9.74E+75,15548517
9.22E+76,15548518
6.67E+76,15548519
9.40E+76,15548520
7.15E+76,15548521
1.67E+76,15548522
2.07E+76,15548523
6.16E+76,15548524
2.00E+75,15548525
1.23E+76,15548526
1.08E+77,15548527
8.61E+76,15548528
1.05E+77,15548529
1.08E+77,15548530
3.67E+76,15548531
1.12E+77,15548532
6.82E+76,15548533
2.92E+76,15548534
3.04E+75,15548535
4.00E+76,15548536
1.05E+77,15548537
4.83E+76,15548538
1.06E+77,15548539
3.06E+76,15548540
8.94E+76,15548541
9.29E+74,15548542
6.01E+76,15548543
1.77E+76,15548544
9.60E+76,15548545
9.16E+76,15548546
8.80E+76,15548547
1.04E+77,15548548
1.15E+77,15548549
2.24E+76,15548550
8.14E+76,15548551
3.25E+75,15548552
6.10E+76,15548553
3.25E+76,15548554
7.04E+76,15548555
3.29E+76,15548556
7.43E+76,15548557
6.56E+76,15548558
6.48E+76,15548559
1.11E+77,15548560
1.08E+77,15548561
8.10E+74,15548562
1.11E+77,15548563
6.82E+75,15548564
3.53E+76,15548565
9.78E+76,15548566
8.71E+76,15548567
6.63E+74,15548568
5.74E+75,15548569
7.22E+76,15548570
1.40E+76,15548571
1.03E+77,15548572
2.88E+76,15548573
4.63E+76,15548574
9.30E+76,15548575
5.10E+76,15548576
2.53E+75,15548577
2.42E+75,15548578
7.06E+75,15548579
9.12E+76,15548580
1.22E+76,15548581
7.93E+76,15548582
9.29E+76,15548583
3.55E+76,15548584
8.36E+76,15548585
8.15E+76,15548586
1.01E+77,15548587
8.63E+76,15548588
1.09E+77,15548589
1.04E+77,15548590
7.82E+76,15548591
1.31E+76,15548592
7.55E+76,15548593
2.55E+76,15548594
9.23E+76,15548595
2.32E+76,15548596
1.70E+76,15548597
4.59E+76,15548598
4.26E+76,15548599
6.33E+76,15548600
3.64E+76,15548601
1.69E+76,15548602
8.89E+76,15548603
9.17E+76,15548604
9.76E+76,15548605
1.26E+76,15548606
1.14E+77,15548607
9.98E+76,15548608
7.88E+76,15548609
4.64E+76,15548610
1.04E+77,15548611
4.41E+76,15548612
1.26E+75,15548613
2.86E+76,15548614
4.72E+76,15548615
3.83E+76,15548616
6.37E+76,15548617
2.51E+76,15548618
1.11E+77,15548619
2.85E+76,15548620
8.47E+76,15548621
4.17E+76,15548622
1.00E+77,15548623
5.46E+75,15548624
1.11E+77,15548625
6.38E+76,15548626
8.53E+76,15548627
4.68E+76,15548628
6.73E+75,15548629
3.86E+75,15548630
5.88E+76,15548631
4.09E+76,15548632
1.01E+77,15548633
5.31E+76,15548634
1.04E+77,15548635
6.56E+76,15548636
5.64E+76,15548637
1.15E+77,15548638
4.03E+76,15548639
5.28E+76,15548640
4.07E+75,15548641
5.76E+76,15548642
5.66E+76,15548643
5.67E+76,15548644
4.44E+76,15548645
5.32E+76,15548646
6.20E+76,15548647
1.05E+77,15548648
7.69E+76,15548649
1.23E+76,15548650
1.67E+76,15548651
6.71E+76,15548652
6.82E+76,15548653
1.35E+76,15548654
1.55E+76,15548655
2.88E+76,15548656
9.22E+76,15548657
8.58E+76,15548658
3.42E+76,15548659
5.61E+76,15548660
9.48E+76,15548661
7.02E+76,15548662
4.82E+76,15548663
9.95E+75,15548664
8.53E+76,15548665
1.09E+76,15548666
1.01E+77,15548667
2.58E+76,15548668
1.13E+77,15548669
5.88E+76,15548670
2.70E+76,15548671
5.27E+76,15548672
3.27E+76,15548673
3.67E+76,15548674
5.40E+75,15548675
8.48E+76,15548676
7.81E+75,15548677
4.63E+76,15548678
1.15E+77,15548679
1.58E+76,15548680
2.48E+76,15548681
1.08E+77,15548682
3.13E+76,15548683
7.94E+76,15548684
6.03E+76,15548685
5.05E+76,15548686
7.90E+76,15548687
1.20E+76,15548688
8.62E+76,15548689
5.20E+76,15548690
6.06E+76,15548691
7.54E+76,15548692
1.04E+77,15548693
6.37E+76,15548694
9.79E+76,15548695
8.66E+75,15548696
1.77E+76,15548697
1.06E+77,15548698
4.95E+76,15548699
9.56E+76,15548700
9.91E+76,15548701
2.12E+76,15548702
1.13E+77,15548703
8.61E+76,15548704
4.53E+75,15548705
3.05E+75,15548706
2.87E+75,15548707
2.16E+76,15548708
9.69E+76,15548709
6.33E+76,15548710
7.54E+76,15548711
3.30E+76,15548712
6.10E+76,15548713
4.53E+76,15548714
5.09E+76,15548715
1.16E+75,15548716
4.74E+76,15548717
4.27E+76,15548718
9.42E+76,15548719
8.98E+76,15548720
8.23E+76,15548721
6.82E+76,15548722
9.41E+76,15548723
1.38E+76,15548724
2.86E+76,15548725
8.86E+75,15548726
6.71E+76,15548727
9.83E+76,15548728
1.20E+75,15548729
5.22E+76,15548730
1.05E+77,15548731
6.79E+76,15548732
1.77E+76,15548733
6.30E+76,15548734
5.55E+76,15548735
7.83E+76,15548736
4.60E+76,15548737
9.12E+76,15548738
9.74E+74,15548739
1.10E+76,15548740
7.80E+76,15548741
1.11E+77,15548742
7.52E+76,15548743
5.05E+76,15548744
2.94E+76,15548745
5.68E+75,15548746
6.81E+76,15548747
5.91E+76,15548748
5.38E+76,15548749
5.24E+76,15548750
1.04E+77,15548751
6.54E+76,15548752
1.05E+75,15548753
4.07E+76,15548754
6.42E+76,15548755
7.23E+76,15548756
1.81E+76,15548757
1.67E+76,15548758
5.69E+76,15548759
2.71E+76,15548760
1.03E+76,15548761
2.58E+76,15548762
5.62E+76,15548763
1.02E+77,15548764
1.07E+77,15548765
3.86E+76,15548766
1.14E+77,15548767
3.35E+76,15548768
1.15E+76,15548769
7.83E+76,15548770
8.49E+75,15548771
4.01E+76,15548772
3.94E+76,15548773
1.08E+77,15548774
2.31E+76,15548775
1.97E+75,15548776
1.35E+76,15548777
9.74E+76,15548778
1.13E+77,15548779
1.94E+76,15548780
7.58E+76,15548781
8.98E+76,15548782
2.53E+76,15548783
2.56E+76,15548784
6.85E+76,15548785
8.16E+76,15548786
1.26E+75,15548787
3.46E+76,15548788
2.14E+76,15548789
7.36E+76,15548790
9.29E+76,15548791
6.35E+75,15548792
2.96E+75,15548793
1.09E+77,15548794
5.60E+76,15548795
8.13E+76,15548796
6.00E+76,15548797
6.68E+76,15548798
1.75E+76,15548799
9.77E+76,15548800
8.39E+75,15548801
3.82E+76,15548802
1.12E+77,15548803
2.06E+76,15548804
2.16E+76,15548805
3.04E+76,15548806
3.29E+76,15548807
1.66E+76,15548808
7.10E+76,15548809
2.62E+76,15548810
5.14E+76,15548811
1.59E+75,15548812
2.32E+75,15548813
2.86E+76,15548814
4.24E+76,15548815
8.22E+76,15548816
8.83E+76,15548817
1.81E+76,15548818
6.72E+76,15548819
5.82E+76,15548820
1.11E+77,15548821
1.11E+77,15548822
6.59E+76,15548823
8.76E+76,15548824
3.08E+76,15548825
4.52E+76,15548826
3.89E+76,15548827
6.19E+76,15548828
8.94E+76,15548829
1.10E+77,15548830
1.05E+77,15548831
9.52E+76,15548832
7.07E+76,15548833
6.40E+76,15548834
5.63E+76,15548835
8.82E+76,15548836
7.04E+75,15548837
1.06E+77,15548838
5.10E+76,15548839
9.27E+76,15548840
6.45E+76,15548841
9.47E+76,15548842
7.73E+76,15548843
6.24E+75,15548844
1.00E+77,15548845
3.46E+76,15548846
8.94E+76,15548847
9.41E+76,15548848
6.89E+76,15548849
1.60E+76,15548850
7.35E+76,15548851
8.57E+75,15548852
1.15E+77,15548853
5.16E+76,15548854
1.01E+77,15548855
2.83E+76,15548856
6.67E+76,15548857
7.76E+76,15548858
7.17E+76,15548859
1.49E+76,15548860
1.07E+77,15548861
2.59E+76,15548862
1.08E+77,15548863
3.24E+75,15548864
4.13E+75,15548865
7.86E+76,15548866
3.27E+76,15548867
8.57E+75,15548868
7.91E+76,15548869
2.06E+76,15548870
1.07E+77,15548871
8.61E+76,15548872
7.17E+76,15548873
7.74E+76,15548874
1.07E+77,15548875
7.91E+76,15548876
5.19E+76,15548877
4.87E+76,15548878
3.22E+76,15548879
4.19E+76,15548880
1.28E+76,15548881
1.94E+76,15548882
1.47E+76,15548883
7.85E+76,15548884
5.76E+76,15548885
6.80E+76,15548886
4.96E+76,15548887
7.09E+76,15548888
2.89E+76,15548889
9.24E+76,15548890
2.64E+76,15548891
1.03E+77,15548892
3.33E+76,15548893
1.02E+77,15548894
8.00E+76,15548895
1.89E+76,15548896
9.86E+76,15548897
1.11E+77,15548898
1.09E+77,15548899
4.11E+76,15548900
5.86E+76,15548901
5.64E+76,15548902
1.98E+76,15548903
3.97E+76,15548904
2.25E+76,15548905
9.48E+76,15548906
4.49E+76,15548907
7.48E+76,15548908
4.84E+76,15548909
8.28E+76,15548910
3.97E+76,15548911
6.75E+76,15548912
3.92E+76,15548913
8.80E+76,15548914
3.09E+76,15548915
1.10E+77,15548916
1.29E+76,15548917
1.07E+77,15548918
6.59E+76,15548919
1.07E+77,15548920
6.96E+76,15548921
5.98E+74,15548922
5.95E+76,15548923
1.65E+76,15548924
1.08E+77,15548925
3.43E+76,15548926
7.08E+76,15548927
6.99E+76,15548928
4.56E+76,15548929
1.90E+76,15548930
3.35E+76,15548931
7.69E+76,15548932
5.41E+76,15548933
1.09E+77,15548934
9.17E+76,15548935
7.62E+76,15548936
8.87E+76,15548937
1.15E+76,15548938
9.22E+76,15548939
3.77E+76,15548940
7.31E+76,15548941
2.70E+76,15548942
8.10E+76,15548943
4.66E+76,15548944
4.06E+76,15548945
8.27E+76,15548946
3.00E+75,15548947
6.52E+76,15548948
1.12E+77,15548949
1.02E+77,15548950
9.01E+76,15548951
7.88E+76,15548952
2.96E+76,15548953
1.20E+76,15548954
7.43E+76,15548955
7.53E+76,15548956
9.45E+76,15548957
3.86E+76,15548958
1.04E+77,15548959
9.36E+76,15548960
7.90E+76,15548961
3.09E+76,15548962
9.89E+76,15548963
3.10E+76,15548964
8.08E+76,15548965
1.82E+76,15548966
7.82E+76,15548967
1.05E+77,15548968
1.54E+76,15548969
2.22E+76,15548970
9.22E+76,15548971
1.07E+76,15548972
8.22E+76,15548973
5.04E+76,15548974
5.67E+76,15548975
4.59E+75,15548976
5.83E+76,15548977
7.09E+76,15548978
2.21E+76,15548979
1.05E+77,15548980
4.24E+76,15548981
4.43E+76,15548982
1.15E+77,15548983
6.27E+75,15548984
3.04E+75,15548985
4.80E+75,15548986
2.98E+76,15548987
5.88E+76,15548988
3.39E+76,15548989
1.15E+77,15548990
8.13E+76,15548991
8.66E+76,15548992
6.74E+76,15548993
1.14E+77,15548994
1.15E+77,15548995
1.32E+76,15548996
5.74E+76,15548997
9.88E+76,15548998
2.76E+76,15548999
8.34E+75,15549000
6.37E+76,15549001
3.54E+76,15549002
9.09E+76,15549003
1.14E+77,15549004
8.89E+76,15549005
6.82E+76,15549006
4.99E+76,15549007
8.15E+76,15549008
9.49E+76,15549009
2.65E+76,15549010
6.87E+76,15549011
1.65E+76,15549012
2.34E+76,15549013
4.03E+76,15549014
2.53E+76,15549015
4.43E+76,15549016
7.84E+76,15549017
8.34E+76,15549018
9.94E+76,15549019
5.34E+76,15549020
6.72E+75,15549021
9.14E+76,15549022
5.00E+76,15549023
2.20E+76,15549024
2.31E+75,15549025
8.81E+76,15549026
6.89E+76,15549027
8.31E+76,15549028
7.22E+75,15549029
1.70E+76,15549030
5.11E+76,15549031
9.15E+76,15549032
1.15E+77,15549033
4.11E+76,15549034
1.11E+77,15549035
1.01E+77,15549036
6.61E+76,15549037
1.07E+77,15549038
7.55E+76,15549039
1.11E+77,15549040
1.02E+77,15549041
4.10E+76,15549042
4.34E+76,15549043
1.13E+77,15549044
4.40E+76,15549045
6.41E+76,15549046
1.00E+77,15549047
1.12E+77,15549048
4.19E+76,15549049
5.09E+75,15549050
5.57E+76,15549051
3.15E+76,15549052
3.15E+76,15549053
3.97E+76,15549054
1.26E+76,15549055
5.46E+76,15549056
6.31E+76,15549057
6.73E+76,15549058
4.50E+76,15549059
8.59E+76,15549060
7.82E+76,15549061
9.32E+76,15549062
1.95E+76,15549063
7.15E+76,15549064
5.91E+76,15549065
6.61E+75,15549066
4.88E+76,15549067
6.07E+76,15549068
2.55E+76,15549069
9.80E+76,15549070
4.63E+76,15549071
9.74E+76,15549072
4.71E+76,15549073
8.63E+76,15549074
1.23E+76,15549075
2.32E+76,15549076
1.08E+77,15549077
1.67E+75,15549078
6.15E+76,15549079
8.72E+76,15549080
4.46E+76,15549081
8.08E+76,15549082
5.10E+76,15549083
2.98E+76,15549084
6.58E+76,15549085
1.05E+77,15549086
3.14E+76,15549087
2.32E+76,15549088
1.47E+76,15549089
1.11E+77,15549090
1.24E+76,15549091
9.35E+76,15549092
8.36E+76,15549093
3.77E+76,15549094
6.25E+76,15549095
8.80E+76,15549096
8.76E+76,15549097
1.00E+77,15549098
9.59E+76,15549099
4.43E+76,15549100
3.16E+76,15549101
1.03E+77,15549102
3.91E+76,15549103
2.12E+76,15549104
1.11E+77,15549105
3.63E+76,15549106
1.74E+76,15549107
9.59E+76,15549108
1.03E+77,15549109
4.50E+76,15549110
4.78E+76,15549111
5.65E+76,15549112
6.46E+76,15549113
5.55E+76,15549114
3.50E+75,15549115
2.46E+76,15549116
8.73E+76,15549117
1.12E+77,15549118
2.90E+76,15549119
4.84E+76,15549120
9.72E+76,15549121
2.82E+74,15549122
9.06E+76,15549123
5.23E+76,15549124
2.64E+76,15549125
6.48E+76,15549126
6.91E+75,15549127
5.35E+76,15549128
1.45E+75,15549129
8.31E+76,15549130
1.64E+76,15549131
5.09E+76,15549132
1.13E+77,15549133
8.39E+75,15549134
9.54E+76,15549135
1.04E+77,15549136
1.10E+77,15549137
6.01E+75,15549138
8.85E+76,15549139
9.41E+76,15549140
5.38E+76,15549141
9.58E+76,15549142
3.68E+76,15549143
6.55E+76,15549144
1.09E+76,15549145
9.71E+76,15549146
8.64E+76,15549147
8.66E+76,15549148
9.05E+76,15549149
5.74E+76,15549150
9.87E+76,15549151
9.82E+75,15549152
1.07E+77,15549153
9.03E+76,15549154
4.55E+76,15549155
6.94E+76,15549156
2.75E+76,15549157
5.28E+75,15549158
6.85E+75,15549159
9.48E+76,15549160
2.80E+76,15549161
1.07E+77,15549162
1.84E+76,15549163
6.83E+76,15549164
3.07E+76,15549165
1.02E+77,15549166
3.77E+76,15549167
9.61E+76,15549168
3.65E+76,15549169
9.91E+76,15549170
1.89E+76,15549171
2.28E+76,15549172
4.33E+76,15549173
5.99E+76,15549174
1.02E+77,15549175
4.92E+76,15549176
4.76E+76,15549177
8.07E+75,15549178
